30.000000,37.000000,38.000000,39.000000,41.000000
62.000000,1.000000,1.000000,1291.000000,591.000000
62.000000,1.000000,4.000000,1174.460000,549.203000
62.000000,1.000000,8.000000,1320.500000,667.500000
62.000000,1.000000,13.000000,1213.320000,651.294000
62.000000,1.000000,1337.000000,1351.000000,531.000000
62.000000,1.000000,1340.000000,1234.000000,489.000000
62.000000,1.000000,1344.000000,1380.000000,607.000000
62.000000,2.000000,2.000000,910.750000,423.250000
62.000000,2.000000,3.000000,847.100000,470.300000
62.000000,2.000000,5.000000,1110.370000,451.438000
62.000000,2.000000,9.000000,1002.500000,591.000000
62.000000,2.000000,1338.000000,850.000000,363.000000
62.000000,2.000000,1339.000000,970.000000,363.000000
62.000000,3.000000,3.000000,847.100000,470.300000
62.000000,3.000000,2.000000,910.750000,423.250000
62.000000,3.000000,7.000000,748.000000,430.000000
62.000000,3.000000,9.000000,1002.500000,591.000000
62.000000,3.000000,15.000000,712.000000,544.000000
62.000000,3.000000,22.000000,891.000000,708.500000
62.000000,3.000000,35.000000,769.398000,644.421000
62.000000,3.000000,1338.000000,850.000000,363.000000
62.000000,4.000000,4.000000,1174.460000,549.203000
62.000000,4.000000,1.000000,1291.000000,591.000000
62.000000,4.000000,5.000000,1110.370000,451.438000
62.000000,4.000000,10.000000,1091.070000,622.292000
62.000000,4.000000,13.000000,1213.320000,651.294000
62.000000,4.000000,1340.000000,1234.000000,489.000000
62.000000,5.000000,5.000000,1110.370000,451.438000
62.000000,5.000000,2.000000,910.750000,423.250000
62.000000,5.000000,4.000000,1174.460000,549.203000
62.000000,5.000000,9.000000,1002.500000,591.000000
62.000000,5.000000,10.000000,1091.070000,622.292000
62.000000,5.000000,1339.000000,970.000000,363.000000
62.000000,5.000000,1340.000000,1234.000000,489.000000
62.000000,5.000000,1341.000000,1170.000000,391.000000
62.000000,6.000000,6.000000,619.147000,428.912000
62.000000,6.000000,7.000000,748.000000,430.000000
62.000000,6.000000,15.000000,712.000000,544.000000
62.000000,6.000000,40.000000,576.500000,540.000000
62.000000,6.000000,1342.000000,559.000000,368.000000
62.000000,6.000000,1343.000000,679.000000,368.000000
62.000000,6.000000,1359.000000,516.000000,480.000000
62.000000,7.000000,7.000000,748.000000,430.000000
62.000000,7.000000,3.000000,847.100000,470.300000
62.000000,7.000000,6.000000,619.147000,428.912000
62.000000,7.000000,15.000000,712.000000,544.000000
62.000000,7.000000,1338.000000,850.000000,363.000000
62.000000,7.000000,1343.000000,679.000000,368.000000
62.000000,8.000000,8.000000,1320.500000,667.500000
62.000000,8.000000,1.000000,1291.000000,591.000000
62.000000,8.000000,13.000000,1213.320000,651.294000
62.000000,8.000000,23.000000,1195.000000,753.000000
62.000000,8.000000,26.000000,1270.000000,842.500000
62.000000,8.000000,1344.000000,1380.000000,607.000000
62.000000,8.000000,1345.000000,1380.000000,727.000000
62.000000,9.000000,9.000000,1002.500000,591.000000
62.000000,9.000000,2.000000,910.750000,423.250000
62.000000,9.000000,3.000000,847.100000,470.300000
62.000000,9.000000,5.000000,1110.370000,451.438000
62.000000,9.000000,10.000000,1091.070000,622.292000
62.000000,9.000000,18.000000,1020.500000,698.000000
62.000000,9.000000,22.000000,891.000000,708.500000
62.000000,10.000000,10.000000,1091.070000,622.292000
62.000000,10.000000,4.000000,1174.460000,549.203000
62.000000,10.000000,5.000000,1110.370000,451.438000
62.000000,10.000000,9.000000,1002.500000,591.000000
62.000000,10.000000,13.000000,1213.320000,651.294000
62.000000,10.000000,18.000000,1020.500000,698.000000
62.000000,10.000000,20.000000,1092.500000,726.500000
62.000000,11.000000,11.000000,488.491000,569.666000
62.000000,11.000000,12.000000,410.843000,605.976000
62.000000,11.000000,16.000000,512.000000,645.500000
62.000000,11.000000,40.000000,576.500000,540.000000
62.000000,11.000000,1346.000000,428.000000,509.000000
62.000000,11.000000,1359.000000,516.000000,480.000000
62.000000,12.000000,12.000000,410.843000,605.976000
62.000000,12.000000,11.000000,488.491000,569.666000
62.000000,12.000000,16.000000,512.000000,645.500000
62.000000,12.000000,17.000000,416.088000,716.647000
62.000000,12.000000,1346.000000,428.000000,509.000000
62.000000,12.000000,1347.000000,350.000000,545.000000
62.000000,12.000000,1348.000000,350.000000,665.000000
62.000000,13.000000,13.000000,1213.320000,651.294000
62.000000,13.000000,1.000000,1291.000000,591.000000
62.000000,13.000000,4.000000,1174.460000,549.203000
62.000000,13.000000,8.000000,1320.500000,667.500000
62.000000,13.000000,10.000000,1091.070000,622.292000
62.000000,13.000000,20.000000,1092.500000,726.500000
62.000000,13.000000,23.000000,1195.000000,753.000000
62.000000,15.000000,15.000000,712.000000,544.000000
62.000000,15.000000,3.000000,847.100000,470.300000
62.000000,15.000000,6.000000,619.147000,428.912000
62.000000,15.000000,7.000000,748.000000,430.000000
62.000000,15.000000,35.000000,769.398000,644.421000
62.000000,15.000000,36.000000,659.000000,731.000000
62.000000,15.000000,40.000000,576.500000,540.000000
62.000000,16.000000,16.000000,512.000000,645.500000
62.000000,16.000000,11.000000,488.491000,569.666000
62.000000,16.000000,12.000000,410.843000,605.976000
62.000000,16.000000,17.000000,416.088000,716.647000
62.000000,16.000000,36.000000,659.000000,731.000000
62.000000,16.000000,39.000000,510.000000,876.500000
62.000000,16.000000,40.000000,576.500000,540.000000
62.000000,17.000000,17.000000,416.088000,716.647000
62.000000,17.000000,12.000000,410.843000,605.976000
62.000000,17.000000,16.000000,512.000000,645.500000
62.000000,17.000000,39.000000,510.000000,876.500000
62.000000,17.000000,1348.000000,350.000000,665.000000
62.000000,17.000000,1349.000000,356.000000,776.000000
62.000000,18.000000,18.000000,1020.500000,698.000000
62.000000,18.000000,9.000000,1002.500000,591.000000
62.000000,18.000000,10.000000,1091.070000,622.292000
62.000000,18.000000,20.000000,1092.500000,726.500000
62.000000,18.000000,22.000000,891.000000,708.500000
62.000000,18.000000,42.000000,986.500000,764.500000
62.000000,20.000000,20.000000,1092.500000,726.500000
62.000000,20.000000,10.000000,1091.070000,622.292000
62.000000,20.000000,13.000000,1213.320000,651.294000
62.000000,20.000000,18.000000,1020.500000,698.000000
62.000000,20.000000,23.000000,1195.000000,753.000000
62.000000,20.000000,25.000000,1018.370000,826.541000
62.000000,20.000000,27.000000,1172.000000,848.000000
62.000000,20.000000,42.000000,986.500000,764.500000
62.000000,22.000000,22.000000,891.000000,708.500000
62.000000,22.000000,3.000000,847.100000,470.300000
62.000000,22.000000,9.000000,1002.500000,591.000000
62.000000,22.000000,18.000000,1020.500000,698.000000
62.000000,22.000000,35.000000,769.398000,644.421000
62.000000,22.000000,42.000000,986.500000,764.500000
62.000000,22.000000,1350.000000,831.000000,768.000000
62.000000,23.000000,23.000000,1195.000000,753.000000
62.000000,23.000000,8.000000,1320.500000,667.500000
62.000000,23.000000,13.000000,1213.320000,651.294000
62.000000,23.000000,20.000000,1092.500000,726.500000
62.000000,23.000000,26.000000,1270.000000,842.500000
62.000000,23.000000,27.000000,1172.000000,848.000000
62.000000,24.000000,24.000000,664.492000,841.439000
62.000000,24.000000,28.000000,829.000000,989.500000
62.000000,24.000000,36.000000,659.000000,731.000000
62.000000,24.000000,38.000000,675.077000,994.115000
62.000000,24.000000,39.000000,510.000000,876.500000
62.000000,24.000000,1350.000000,831.000000,768.000000
62.000000,25.000000,25.000000,1018.370000,826.541000
62.000000,25.000000,20.000000,1092.500000,726.500000
62.000000,25.000000,27.000000,1172.000000,848.000000
62.000000,25.000000,29.000000,1014.050000,1004.200000
62.000000,25.000000,32.000000,1130.250000,908.750000
62.000000,25.000000,34.000000,905.498000,873.886000
62.000000,25.000000,42.000000,986.500000,764.500000
62.000000,26.000000,26.000000,1270.000000,842.500000
62.000000,26.000000,8.000000,1320.500000,667.500000
62.000000,26.000000,23.000000,1195.000000,753.000000
62.000000,26.000000,27.000000,1172.000000,848.000000
62.000000,26.000000,33.000000,1232.500000,1002.000000
62.000000,26.000000,1345.000000,1380.000000,727.000000
62.000000,26.000000,1351.000000,1330.000000,902.000000
62.000000,27.000000,27.000000,1172.000000,848.000000
62.000000,27.000000,20.000000,1092.500000,726.500000
62.000000,27.000000,23.000000,1195.000000,753.000000
62.000000,27.000000,25.000000,1018.370000,826.541000
62.000000,27.000000,26.000000,1270.000000,842.500000
